145776.2656,0.597,0.899
145780.75,0.597,0.899
145784.7656,0.597,0.899
145788.7656,0.597,0.899
145793.2813,0.597,0.899
145797.8281,0.597,0.899
145802.0156,0.596,0.898
145806.2656,0.596,0.898
145810.75,0.596,0.898
145814.7656,0.596,0.898
145819.0156,0.596,0.898
145823.25,0.596,0.898
145827.8125,0.596,0.898
145832,0.596,0.898
145836,0.596,0.898
145840.2969,0.596,0.898
145844.5156,0.596,0.898
145848.7656,0.596,0.898
145853.2656,0.596,0.898
145857.8594,0.596,0.898
145862,0.596,0.898
145866.0156,0.596,0.898
145870.3125,0.596,0.898
145874.5156,0.596,0.898
145878.5156,0.596,0.898
145882.9063,0.596,0.898
145887.0156,0.596,0.898
145891.0156,0.596,0.898
145895.3438,0.596,0.898
145899.5,0.596,0.898
145903.7656,0.596,0.898
145908.5156,0.594,0.896
145912.7813,0.594,0.896
145917,0.594,0.896
145921.2656,0.594,0.896
145925.7656,0.594,0.896
145930.2969,0.594,0.896
145934.5156,0.594,0.896
145938.75,0.594,0.896
145942.8125,0.594,0.896
145947.0313,0.594,0.896
145951.2656,0.594,0.896
145955.7656,0.594,0.896
145960.3906,0.594,0.896
145964.5156,0.594,0.896
145968.5,0.594,0.896
145972.8281,0.594,0.896
145977.0156,0.594,0.896
145981.2656,0.594,0.896
145985.75,0.594,0.896
145990.3281,0.594,0.896
145994.5,0.594,0.896
145998.7813,0.594,0.896
146003.2656,0.593,0.894
146007.8281,0.593,0.894
146012.0156,0.593,0.894
146016.25,0.593,0.894
146020.3281,0.593,0.894
146024.5156,0.593,0.894
146028.7656,0.593,0.894
146033.2656,0.593,0.894
146037.875,0.593,0.894
146042,0.593,0.894
146046,0.593,0.894
146050.3438,0.593,0.894
146054.5,0.593,0.894
146058.7813,0.593,0.894
146063.25,0.593,0.894
146067.25,0.593,0.894
146071.2656,0.593,0.894
146075.3438,0.593,0.894
146079.5156,0.593,0.894
146083.7656,0.593,0.894
146088.2656,0.593,0.894
146092.8281,0.593,0.894
146097,0.593,0.894
146101.0156,0.593,0.894
146105.5469,0.592,0.893
146109.7656,0.592,0.893
146114.0156,0.592,0.893
146118.25,0.592,0.893
146122.25,0.592,0.893
146126.2656,0.592,0.893
146130.7656,0.592,0.893
146135.3438,0.592,0.893
146139.5,0.592,0.893
146143.5156,0.592,0.893
146147.7813,0.592,0.893
146152.0156,0.592,0.893
146156.25,0.592,0.893
146161.0156,0.592,0.893
146165.375,0.592,0.893
146169.5156,0.592,0.893
146173.5,0.592,0.893
146177.8438,0.592,0.893
146182.0156,0.592,0.893
146186.2813,0.592,0.893
146190.75,0.592,0.893
146194.75,0.592,0.893
146198.75,0.592,0.893
146203,0.59,0.891
146207.2969,0.59,0.891
146211.5156,0.59,0.891
146215.7656,0.59,0.891
146220.375,0.59,0.891
146224.5,0.59,0.891
146228.5156,0.59,0.891
146232.8125,0.59,0.891
146237.0156,0.59,0.891
146241.2656,0.59,0.891
146245.7656,0.59,0.891
146250.2969,0.59,0.891
146254.5,0.59,0.891
146258.7656,0.59,0.891
146263.2656,0.59,0.891
146267.8281,0.59,0.891
146272,0.59,0.891
146276,0.59,0.891
146280.2969,0.59,0.891
146284.5156,0.59,0.891
146288.7656,0.59,0.891
146293.2656,0.59,0.891
146297.8438,0.59,0.891
146302,0.59,0.891
146306,0.589,0.89
146310.3125,0.589,0.89
146314.5156,0.589,0.89
146318.7656,0.589,0.89
146322.8281,0.589,0.89
146327,0.589,0.89
146331.0156,0.589,0.89
146335.3281,0.589,0.89
146339.5156,0.589,0.89
146343.7656,0.589,0.89
146348.2656,0.589,0.89
146352.7813,0.589,0.89
146357.0156,0.589,0.89
146361.0156,0.589,0.89
146365.5469,0.589,0.89
146369.7656,0.589,0.89
146374.0313,0.589,0.89
146378.2656,0.589,0.89
146382.8125,0.589,0.89
146387.0313,0.589,0.89
146391.2656,0.589,0.89
146396.0156,0.589,0.89
146400.3438,0.589,0.89
146404.5156,0.589,0.89
146408.5156,0.588,0.888
146412.8125,0.588,0.888
146417.0156,0.588,0.888
146421.25,0.588,0.888
146425.7656,0.588,0.888
146430.3281,0.588,0.888
146434.5156,0.588,0.888
146438.5156,0.588,0.888
146442.8438,0.588,0.888
146447.0156,0.588,0.888
146451.0156,0.588,0.888
146455.3906,0.588,0.888
146459.5,0.588,0.888
146463.5156,0.588,0.888
146467.8281,0.588,0.888
146472.0156,0.588,0.888
146476.2656,0.588,0.888
146480.7656,0.588,0.888
146484.75,0.588,0.888
146488.7656,0.588,0.888
146493.2656,0.588,0.888
146497.8594,0.588,0.888
146502.0156,0.588,0.888
146506.2656,0.587,0.887
146510.2813,0.587,0.887
146514.5,0.587,0.887
146518.5156,0.587,0.887
146522.8125,0.587,0.887
146527.0156,0.587,0.887
146531.25,0.587,0.887
146535.75,0.587,0.887
146539.75,0.587,0.887
146543.7656,0.587,0.887
146548.2656,0.587,0.887
146552.8438,0.587,0.887
146557.0156,0.587,0.887
146561,0.587,0.887
146565.2969,0.587,0.887
146569.5156,0.587,0.887
146573.7656,0.587,0.887
146578.5156,0.587,0.887
146582.8594,0.587,0.887
146587,0.587,0.887
146591,0.587,0.887
146595.3438,0.587,0.887
146599.5156,0.587,0.887
146603.7656,0.587,0.887
146608.5156,0.585,0.886
146612.9219,0.585,0.886
146617,0.585,0.886
146621.0156,0.585,0.886
146625.3281,0.585,0.886
146629.5156,0.585,0.886
146633.7656,0.585,0.886
146638.2656,0.585,0.886
146642.25,0.585,0.886
146646.2656,0.585,0.886
146650.3125,0.585,0.886
146654.5156,0.585,0.886
146658.7656,0.585,0.886
146663.25,0.585,0.886
146667.25,0.585,0.886
146671.2656,0.585,0.886
146675.7656,0.585,0.886
146680.3438,0.585,0.886
146684.5156,0.585,0.886
146688.7813,0.585,0.886
146693.25,0.585,0.886
146697.25,0.585,0.886
146701.5156,0.585,0.886
146706.0156,0.584,0.885
146710.3438,0.584,0.885
146714.5156,0.584,0.885
146718.5,0.584,0.885
146722.8438,0.584,0.885
146727.0156,0.584,0.885
146731.2656,0.584,0.885
146735.7656,0.584,0.885
146740.3594,0.584,0.885
146744.5,0.584,0.885
146748.5156,0.584,0.885
146752.8438,0.584,0.885
146757.0156,0.584,0.885
146761.2656,0.584,0.885
146765.75,0.584,0.885
146769.75,0.584,0.885
146773.7656,0.584,0.885
146777.8281,0.584,0.885
146782.0156,0.584,0.885
146786.2656,0.584,0.885
146790.75,0.584,0.885
146794.75,0.584,0.885
146798.75,0.584,0.885
146802.8438,0.584,0.885
146807,0.584,0.885
146811.2656,0.583,0.883
146815.7656,0.583,0.883
146820.2813,0.583,0.883
146824.5156,0.583,0.883
146828.7656,0.583,0.883
146833.25,0.583,0.883
146837.7969,0.583,0.883
146842.0156,0.583,0.883
146846.25,0.583,0.883
146850.3281,0.583,0.883
146854.5,0.583,0.883
146858.7656,0.583,0.883
146863.2656,0.583,0.883
146867.8594,0.583,0.883
146872.0156,0.583,0.883
146876.0156,0.583,0.883
146880.3281,0.583,0.883
146884.5,0.583,0.883
146888.5156,0.583,0.883
146892.8906,0.583,0.883
146897,0.583,0.883
146901.0156,0.583,0.883
146905.5469,0.582,0.883
146909.7656,0.582,0.883
146914.0156,0.582,0.883
146918.2656,0.582,0.883
146922.7813,0.582,0.883
146927.0156,0.582,0.883
146931.2656,0.582,0.883
146935.7656,0.582,0.883
146940.3438,0.582,0.883
146944.5156,0.582,0.883
146948.75,0.582,0.883
146952.7969,0.582,0.883
146957.0156,0.582,0.883
146961.2656,0.582,0.883
146965.3438,0.582,0.883
146969.5156,0.582,0.883
146973.75,0.582,0.883
146977.7813,0.582,0.883
146982.0156,0.582,0.883
146986.2656,0.582,0.883
146991.0156,0.582,0.883
146995.3594,0.582,0.883
146999.5,0.582,0.883
147003.5156,0.582,0.883
147007.8438,0.581,0.882
147012.0156,0.581,0.882
147016.2656,0.581,0.882
147020.7656,0.581,0.882
147025.2969,0.581,0.882
147029.5,0.581,0.882
147033.5156,0.581,0.882
147037.9844,0.581,0.882
147042,0.581,0.882
147046.0156,0.581,0.882
147050.3906,0.581,0.882
147054.5,0.581,0.882
147058.5156,0.581,0.882
147062.8281,0.581,0.882
147067.0156,0.581,0.882
147071.0156,0.581,0.882
147075.4063,0.581,0.882
147079.5,0.581,0.882
147083.5156,0.581,0.882
147087.8281,0.581,0.882
147092,0.581,0.882
147096.25,0.581,0.882
147100.5469,0.58,0.881
147104.75,0.58,0.881
147108.75,0.58,0.881
147112.8438,0.58,0.881
147117,0.58,0.881
147121.2656,0.58,0.881
147125.7656,0.58,0.881
147130.3906,0.58,0.881
147134.5,0.58,0.881
147138.5156,0.58,0.881
147142.8281,0.58,0.881
147147.0156,0.58,0.881
147151.2656,0.58,0.881
147155.75,0.58,0.881
147159.7656,0.58,0.881
147163.7656,0.58,0.881
147168.2656,0.58,0.881
147172.8281,0.58,0.881
147177,0.58,0.881
147181.2969,0.58,0.881
147185.75,0.58,0.881
147189.7656,0.58,0.881
147194.0156,0.58,0.881
147198.5156,0.58,0.881
147202.8438,0.58,0.881
147207.0156,0.579,0.881
147211,0.579,0.881
147215.3281,0.579,0.881
147219.5469,0.579,0.881
147223.75,0.579,0.881
147227.8594,0.579,0.881
147232.0313,0.579,0.881
147236.25,0.579,0.881
147240.2969,0.579,0.881
147244.5156,0.579,0.881
147248.7656,0.579,0.881
147253.2656,0.579,0.881
147257.8281,0.579,0.881
147262.0156,0.579,0.881
147266,0.579,0.881
147270.3281,0.579,0.881
147274.5156,0.579,0.881
147278.7656,0.579,0.881
147283.25,0.579,0.881
147287.25,0.579,0.881
147291.2656,0.579,0.881
147295.3438,0.579,0.881
147299.5156,0.579,0.881
147303.7656,0.578,0.88
147308.2656,0.578,0.88
147312.2656,0.578,0.88
147316.25,0.578,0.88
147320.3281,0.578,0.88
147324.5156,0.578,0.88
147328.7656,0.578,0.88
147333.2656,0.578,0.88
147337.8906,0.578,0.88
147342,0.578,0.88
147346.0156,0.578,0.88
147350.3125,0.578,0.88
147354.5,0.578,0.88
147358.7656,0.578,0.88
147363.25,0.578,0.88
147367.25,0.578,0.88
147371.25,0.578,0.88
147375.7656,0.578,0.88
147380.375,0.578,0.88
147384.5,0.578,0.88
147388.7656,0.578,0.88
147393.25,0.578,0.88
147397.2656,0.578,0.88
147401.5156,0.578,0.88
147406.0156,0.578,0.88
147410.3281,0.578,0.88
147414.5156,0.578,0.88
147418.75,0.578,0.88
147422.8438,0.578,0.88
147427.0156,0.578,0.88
147431.2656,0.578,0.88
147435.2969,0.578,0.88
147439.5313,0.578,0.88
147443.75,0.578,0.88
147447.8438,0.578,0.88
147452,0.578,0.88
147456.0156,0.578,0.88
147460.2969,0.578,0.88
147464.5156,0.578,0.88
147468.75,0.578,0.88
147472.8125,0.578,0.88
147477.0156,0.578,0.88
147481.2813,0.578,0.88
147486,0.578,0.88
147490.3438,0.578,0.88
147494.5,0.578,0.88
147498.5,0.578,0.88
147503.0469,0.577,0.879
147507.2656,0.577,0.879
147511.5,0.577,0.879
147515.7656,0.577,0.879
147520.3906,0.577,0.879
147524.5,0.577,0.879
147528.5156,0.577,0.879
147532.8594,0.577,0.879
147537.0156,0.577,0.879
147541.2656,0.577,0.879
147545.7656,0.577,0.879
147550.2813,0.577,0.879
147554.5156,0.577,0.879
147558.5156,0.577,0.879
147562.8281,0.577,0.879
147567,0.577,0.879
147571.0156,0.577,0.879
147575.2813,0.577,0.879
147579.5156,0.577,0.879
147583.75,0.577,0.879
147587.8594,0.577,0.879
147592,0.577,0.879
147596.2656,0.577,0.879
147600.3125,0.577,0.879
147604.5,0.577,0.879
147608.7656,0.576,0.878
147613.5313,0.576,0.878
147617.8594,0.576,0.878
147622.0156,0.576,0.878
147626,0.576,0.878
147630.3125,0.576,0.878
147634.5156,0.576,0.878
147638.7656,0.576,0.878
147643.2656,0.576,0.878
147647.8438,0.576,0.878
147652.0156,0.576,0.878
147656.0156,0.576,0.878
147660.3281,0.576,0.878
147664.5156,0.576,0.878
147668.7813,0.576,0.878
147673.25,0.576,0.878
147677.25,0.576,0.878
147681.2656,0.576,0.878
147685.7969,0.576,0.878
147690.375,0.576,0.878
147694.5,0.576,0.878
147698.7656,0.576,0.878
147702.9844,0.575,0.877
147707.0156,0.575,0.877
147711.2656,0.575,0.877
147716,0.575,0.877
147720.3281,0.575,0.877
147724.5,0.575,0.877
147728.7656,0.575,0.877
147732.8438,0.575,0.877
147737.0156,0.575,0.877
147741.2656,0.575,0.877
147745.7656,0.575,0.877
147750.3594,0.575,0.877
147754.5,0.575,0.877
147758.5156,0.575,0.877
147762.8125,0.575,0.877
147767,0.575,0.877
147771.0313,0.575,0.877
147775.4063,0.575,0.877
147779.5,0.575,0.877
147783.5313,0.575,0.877
147787.8438,0.575,0.877
147792.0156,0.575,0.877
147796.2656,0.575,0.877
147800.7656,0.575,0.877
147804.75,0.574,0.877
147808.75,0.574,0.877
147812.8281,0.574,0.877
147817.0156,0.574,0.877
147821.2656,0.574,0.877
147825.7813,0.574,0.877
147830.2969,0.574,0.877
147834.5,0.574,0.877
147838.7656,0.574,0.877
147843.25,0.574,0.877
147847.2656,0.574,0.877
147851.5156,0.574,0.877
147855.7656,0.574,0.877
147859.75,0.574,0.877
147863.7656,0.574,0.877
147868.2656,0.574,0.877
147872.8281,0.574,0.877
147877,0.574,0.877
147881.25,0.574,0.877
147885.3125,0.574,0.877
147889.5156,0.574,0.877
147893.7656,0.574,0.877
147898.5156,0.574,0.877
147903.0469,0.573,0.876
147907.25,0.573,0.876
147911.25,0.573,0.876
147915.3281,0.573,0.876
147919.5156,0.573,0.876
147923.7656,0.573,0.876
147928.25,0.573,0.876
147932.8281,0.573,0.876
147937,0.573,0.876
147941.0156,0.573,0.876
147945.3438,0.573,0.876
147949.5156,0.573,0.876
147953.5156,0.573,0.876
147957.8906,0.573,0.876
147962,0.573,0.876
147966,0.573,0.876
147970.3438,0.573,0.876
147974.5,0.573,0.876
147978.5156,0.573,0.876
147982.8594,0.573,0.876
147987,0.573,0.876
147991,0.573,0.876
147995.3594,0.573,0.876
147999.5,0.573,0.876
148003.5156,0.573,0.876
148007.8281,0.573,0.876
148012.0156,0.573,0.876
148016,0.573,0.876
148020.3438,0.573,0.876
148024.5156,0.573,0.876
148028.75,0.573,0.876
148032.7969,0.573,0.876
148037.0156,0.573,0.876
148041.2656,0.573,0.876
148045.3281,0.573,0.876
148049.5156,0.573,0.876
148053.75,0.573,0.876
148057.7969,0.573,0.876
148062.0156,0.573,0.876
148066.25,0.573,0.876
148070.3438,0.573,0.876
148074.5156,0.573,0.876
148078.7656,0.573,0.876
148083.5,0.573,0.876
148087.8594,0.573,0.876
148092,0.573,0.876
148096.0156,0.573,0.876
148100.3594,0.573,0.876
148104.5,0.572,0.875
148108.7656,0.572,0.875
148113.25,0.572,0.875
148117.25,0.572,0.875
148121.25,0.572,0.875
148125.3594,0.572,0.875
148129.5,0.572,0.875
148133.7656,0.572,0.875
148138.2656,0.572,0.875
148142.875,0.572,0.875
148147,0.572,0.875
148151.0156,0.572,0.875
148155.3281,0.572,0.875
148159.5156,0.572,0.875
148163.7656,0.572,0.875
148168.2813,0.572,0.875
148172.7969,0.572,0.875
148177.0156,0.572,0.875
148181.2969,0.572,0.875
148186.0156,0.572,0.875
148190.4063,0.572,0.875
148194.5156,0.572,0.875
148198.75,0.572,0.875
148203.0156,0.571,0.875
148207.2656,0.571,0.875
148211.5156,0.571,0.875
148215.7656,0.571,0.875
148220.375,0.571,0.875
148224.5,0.571,0.875
148228.5156,0.571,0.875
148232.8125,0.571,0.875
148237.0156,0.571,0.875
148241.0156,0.571,0.875
148245.3906,0.571,0.875
148249.5,0.571,0.875
148253.5156,0.571,0.875
148257.8281,0.571,0.875
148262.0156,0.571,0.875
148266.2656,0.571,0.875
148270.75,0.571,0.875
148275.2969,0.571,0.875
148279.5,0.571,0.875
148283.7656,0.571,0.875
148288.2656,0.571,0.875
148292.8281,0.571,0.875
148297,0.571,0.875
148301.25,0.57,0.874
148305.2969,0.57,0.874
148309.5156,0.57,0.874
148313.7656,0.57,0.874
148318.2656,0.57,0.874
148322.8594,0.57,0.874
148327,0.57,0.874
148331.0156,0.57,0.874
148335.3281,0.57,0.874
148339.5156,0.57,0.874
148343.7656,0.57,0.874
148348.2656,0.57,0.874
148352.7813,0.57,0.874
148357.0156,0.57,0.874
148361,0.57,0.874
148365.5625,0.57,0.874
148369.75,0.57,0.874
148374.0313,0.57,0.874
148378.25,0.57,0.874
148382.25,0.57,0.874
148386.5156,0.57,0.874
148390.75,0.57,0.874
148394.75,0.57,0.874
148399.0156,0.57,0.874
148403.5313,0.57,0.874
148407.8125,0.57,0.874
148412.0156,0.57,0.874
148416.2656,0.57,0.874
148421.0156,0.57,0.874
148425.2969,0.57,0.874
148429.5,0.57,0.874
148433.5,0.57,0.874
148437.8281,0.57,0.874
148442.0156,0.57,0.874
148446.2656,0.57,0.874
148450.7656,0.57,0.874
148455.4063,0.57,0.874
148459.5,0.57,0.874
148463.5,0.57,0.874
148467.8281,0.57,0.874
148472.0156,0.57,0.874
148476.2656,0.57,0.874
148480.7656,0.57,0.874
148485.3125,0.57,0.874
148489.5,0.57,0.874
148493.7656,0.57,0.874
148498.2656,0.57,0.874
148503.0469,0.569,0.873
148507.2813,0.569,0.873
148511.5,0.569,0.873
148515.7656,0.569,0.873
148520.3281,0.569,0.873
148524.5156,0.569,0.873
148528.7656,0.569,0.873
148533.25,0.569,0.873
148537.8125,0.569,0.873
148542,0.569,0.873
148546.2656,0.569,0.873
148550.7656,0.569,0.873
148555.3125,0.569,0.873
148559.5156,0.569,0.873
148563.75,0.569,0.873
148567.8125,0.569,0.873
148572.0156,0.569,0.873
148576.2656,0.569,0.873
148580.7656,0.569,0.873
148585.375,0.569,0.873
148589.5156,0.569,0.873
148593.5,0.569,0.873
148597.8594,0.569,0.873
148602.0156,0.569,0.873
148606.25,0.569,0.873
148610.7656,0.569,0.873
148615.2969,0.569,0.873
148619.5156,0.569,0.873
148623.7656,0.567,0.87
148628.2656,0.567,0.87
148632.8438,0.567,0.87
148637.0313,0.567,0.87
148641.25,0.567,0.87
148645.2813,0.567,0.87
148649.5156,0.567,0.87
148653.7813,0.567,0.87
148658.2656,0.567,0.87
148662.8438,0.567,0.87
148667,0.567,0.87
148671,0.567,0.87
148675.3281,0.567,0.87
148679.5156,0.567,0.87
148683.7969,0.567,0.87
148688.2813,0.567,0.87
148692.8281,0.567,0.87
148697,0.567,0.87
148701.2656,0.567,0.87
148705.75,0.565,0.868
148710.3281,0.565,0.868
148714.5156,0.565,0.868
148718.5,0.565,0.868
148722.7969,0.565,0.868
148727.0156,0.565,0.868
148731.2656,0.565,0.868
148736.0156,0.565,0.868
148740.3281,0.565,0.868
148744.5,0.565,0.868
148748.5,0.565,0.868
148752.8281,0.565,0.868
148757.0156,0.565,0.868
148761.2656,0.565,0.868
148765.7813,0.565,0.868
148770.2969,0.565,0.868
148774.5,0.565,0.868
148778.5156,0.565,0.868
148783.0781,0.565,0.868
148787.2656,0.565,0.868
148791.5,0.565,0.868
148795.75,0.565,0.868
148799.7656,0.565,0.868
148803.7656,0.565,0.868
148808.5313,0.563,0.865
148812.8281,0.563,0.865
148817,0.563,0.865
148821.0156,0.563,0.865
148825.3125,0.563,0.865
148829.5156,0.563,0.865
148833.7656,0.563,0.865
148838.5156,0.563,0.865
148842.7969,0.563,0.865
148847.0156,0.563,0.865
148851.25,0.563,0.865
148855.3125,0.563,0.865
148859.5156,0.563,0.865
148863.7656,0.563,0.865
148868.2656,0.563,0.865
148872.8594,0.563,0.865
148877,0.563,0.865
148881.0156,0.563,0.865
148885.3438,0.563,0.865
148889.5,0.563,0.865
148893.7656,0.563,0.865
148898.25,0.563,0.865
148902.25,0.563,0.865
148906.2656,0.561,0.863
148910.7656,0.561,0.863
148915.3281,0.561,0.863
148919.5156,0.561,0.863
148923.7656,0.561,0.863
148927.7813,0.561,0.863
148932,0.561,0.863
148936.0625,0.561,0.863
148940.3438,0.561,0.863
148944.5156,0.561,0.863
148948.7656,0.561,0.863
148953.25,0.561,0.863
148957.2656,0.561,0.863
148961.5156,0.561,0.863
148965.7813,0.561,0.863
148970.3438,0.561,0.863
148974.5,0.561,0.863
148978.7656,0.561,0.863
148982.8438,0.561,0.863
148987.0156,0.561,0.863
148991.2656,0.561,0.863
148995.7656,0.561,0.863
149000.4063,0.561,0.863
149004.5,0.561,0.863
149008.5,0.559,0.86
149012.8125,0.559,0.86
149017.0156,0.559,0.86
149021.2656,0.559,0.86
149025.75,0.559,0.86
149030.2969,0.559,0.86
149034.5,0.559,0.86
149038.5156,0.559,0.86
149043.0313,0.559,0.86
149047.2656,0.559,0.86
149051.5156,0.559,0.86
149055.75,0.559,0.86
149059.7656,0.559,0.86
149064.0156,0.559,0.86
149068.2656,0.559,0.86
149072.8125,0.559,0.86
149077.0313,0.559,0.86
149081.25,0.559,0.86
149085.3281,0.559,0.86
149089.5156,0.559,0.86
149093.75,0.559,0.86
149098.5156,0.559,0.86
149102.8594,0.559,0.86
149107.0156,0.557,0.858
149111,0.557,0.858
149115.3438,0.557,0.858
149119.5,0.557,0.858
149123.5156,0.557,0.858
149127.8594,0.557,0.858
149132,0.557,0.858
149136.2656,0.557,0.858
149140.3281,0.557,0.858
149144.5313,0.557,0.858
149148.7656,0.557,0.858
149153.2969,0.557,0.858
149157.875,0.557,0.858
149162,0.557,0.858
149166.0156,0.557,0.858
149170.375,0.557,0.858
149174.5156,0.557,0.858
149178.7656,0.557,0.858
149183.2656,0.557,0.858
149187.25,0.557,0.858
149191.25,0.557,0.858
149195.7656,0.557,0.858
149200.3594,0.557,0.858
149204.5,0.557,0.858
149208.7656,0.555,0.856
149213.25,0.555,0.856
149217.2656,0.555,0.856
149221.5156,0.555,0.856
149225.7656,0.555,0.856
149230.3281,0.555,0.856
149234.5,0.555,0.856
149238.75,0.555,0.856
149242.7969,0.555,0.856
149247.0313,0.555,0.856
149251.2656,0.555,0.856
149255.7656,0.555,0.856
149260.3281,0.555,0.856
149264.5,0.555,0.856
149268.5156,0.555,0.856
149272.8281,0.555,0.856
149277.0156,0.555,0.856
149281.2656,0.555,0.856
149285.7656,0.555,0.856
149290.2969,0.555,0.856
149294.5156,0.555,0.856
149298.7656,0.555,0.856
149303.2656,0.555,0.856
149307.7969,0.553,0.853
149312.0313,0.553,0.853
149316.25,0.553,0.853
149320.2813,0.553,0.853
149324.5156,0.553,0.853
149328.7656,0.553,0.853
149333.5156,0.553,0.853
149337.8125,0.553,0.853
149342,0.553,0.853
149346.0156,0.553,0.853
149350.3125,0.553,0.853
149354.5,0.553,0.853
149358.7656,0.553,0.853
149363.2656,0.553,0.853
149367.7813,0.553,0.853
149372.0156,0.553,0.853
149376.0156,0.553,0.853
149380.5313,0.553,0.853
149384.7656,0.553,0.853
149389,0.553,0.853
149393.25,0.553,0.853
149397.25,0.553,0.853
149401.25,0.553,0.853
149405.5313,0.551,0.851
149409.7656,0.551,0.851
149414.0156,0.551,0.851
149418.2656,0.551,0.851
149422.8125,0.551,0.851
149427.0156,0.551,0.851
149431.2656,0.551,0.851
149435.7656,0.551,0.851
149440.3281,0.551,0.851
149444.5,0.551,0.851
149448.5,0.551,0.851
149452.8125,0.551,0.851
149457.0156,0.551,0.851
149461.2656,0.551,0.851
149465.7656,0.551,0.851
149469.7656,0.551,0.851
149474,0.551,0.851
149478.2656,0.551,0.851
149482.8594,0.551,0.851
149487.0156,0.551,0.851
149491.2656,0.551,0.851
149495.7656,0.551,0.851
149500.4688,0.55,0.851
149504.5,0.55,0.851
149508.7656,0.55,0.851
149513.2656,0.55,0.851
149517.8438,0.55,0.851
149522,0.55,0.851
149526.25,0.55,0.851
149530.3438,0.55,0.851
149534.5156,0.55,0.851
149538.7656,0.55,0.851
149543.2656,0.55,0.851
149547.875,0.55,0.851
149552,0.55,0.851
149556.0156,0.55,0.851
149560.3125,0.55,0.851
149564.5156,0.55,0.851
149568.75,0.55,0.851
149572.8906,0.55,0.851
149577,0.55,0.851
149581.0156,0.55,0.851
149585.3438,0.55,0.851
149589.5156,0.55,0.851
149593.5156,0.55,0.851
149597.875,0.55,0.851
149602,0.55,0.851
149606,0.55,0.851
149610.5156,0.55,0.851
149614.75,0.55,0.851
149618.7813,0.55,0.851
149623.2656,0.55,0.851
149627.9063,0.55,0.851
149632,0.55,0.851
149636.0156,0.55,0.851
149640.3281,0.55,0.851
149644.5,0.55,0.851
149648.7813,0.55,0.851
149653.2656,0.55,0.851
149657.25,0.55,0.851
149661.2656,0.55,0.851
149665.7656,0.55,0.851
149670.3125,0.55,0.851
149674.5,0.55,0.851
149678.7656,0.55,0.851
149683.2656,0.55,0.851
149687.2813,0.55,0.851
149691.5156,0.55,0.851
149696.0156,0.55,0.851
149700.4844,0.551,0.852
