679545.5625,-0.006566,0.0342805,0.2986614,-0.1724022,-0.0218475,0.0297268
679598.0625,-0.0065611,0.0342946,0.2986495,-0.1727498,-0.0222815,0.0297898
679650.5625,-0.0065694,0.0342978,0.2986461,-0.1725218,-0.0220859,0.0297943
679703.125,-0.0065692,0.0342892,0.298649,-0.1725667,-0.0221253,0.0298018
679755.625,-0.0065696,0.0342871,0.2986571,-0.1728995,-0.0224062,0.0297959
679808.125,-0.0065777,0.0342963,0.298653,-0.1726844,-0.0222282,0.0297694
679860.625,-0.0065671,0.0342805,0.2986594,-0.1729669,-0.0223512,0.0298678
679913.0625,-0.0065717,0.0342796,0.2986515,-0.1727481,-0.0221567,0.0298818
679965.5625,-0.0065604,0.0342812,0.2986512,-0.1728367,-0.0222387,0.0299697
680018.125,-0.0065685,0.034295,0.2986504,-0.1726192,-0.0220556,0.0300241
680070.625,-0.0065718,0.0342792,0.2986656,-0.1728958,-0.0223033,0.0299813
680123.125,-0.006574,0.0342777,0.2986614,-0.1726144,-0.0220587,0.0299982
680175.625,-0.0065739,0.0342744,0.2986657,-0.1728146,-0.0221836,0.0297863
680228.0625,-0.0065759,0.0342721,0.2986649,-0.1725563,-0.0218973,0.0297285
680280.5625,-0.0065752,0.0342941,0.2986477,-0.1727242,-0.02218,0.0297341
680333.125,-0.0065694,0.0342832,0.2986488,-0.1724779,-0.0219556,0.0296901
680385.625,-0.0065596,0.0342846,0.298654,-0.1731126,-0.0222185,0.0298977
680438.125,-0.0065675,0.0342793,0.2986615,-0.172931,-0.0219937,0.0299419
680490.625,-0.0065744,0.0342822,0.2986564,-0.1728489,-0.0222606,0.0298208
680543.0625,-0.0065817,0.0342839,0.2986492,-0.1726151,-0.0220509,0.0298559
680595.625,-0.0065629,0.0342861,0.2986597,-0.1727555,-0.0223048,0.0302541
680648.125,-0.0065782,0.0342881,0.298654,-0.1728624,-0.0224176,0.0300797
680700.625,-0.0065678,0.034295,0.2986454,-0.1726689,-0.0222796,0.0301378
680753.125,-0.0065749,0.0342796,0.2986549,-0.1723557,-0.0220289,0.0302264
680805.625,-0.0065645,0.0342899,0.2986572,-0.1727947,-0.0221852,0.0299662
680858.0625,-0.0065732,0.0342871,0.2986596,-0.1725848,-0.0219483,0.030007
680910.5625,-0.0065687,0.0342898,0.2986616,-0.1731537,-0.0220663,0.0298803
680963.0625,-0.0065776,0.0342568,0.2986779,-0.1731403,-0.0223486,0.0299104
681015.625,-0.0065778,0.034265,0.2986825,-0.1730119,-0.0221774,0.0299381
681068.125,-0.0065796,0.0342683,0.2986693,-0.1728227,-0.0219031,0.0299549
681120.625,-0.0065718,0.0342743,0.2986701,-0.1726086,-0.0221074,0.0298281
681173.125,-0.0065733,0.034273,0.2986579,-0.1729914,-0.02221,0.0299362
681225.5625,-0.0065717,0.0342767,0.2986493,-0.1728086,-0.0219704,0.0299778
681278.0625,-0.0065687,0.0342646,0.298668,-0.1725511,-0.0216447,0.0300471
681330.625,-0.0065975,0.0342564,0.2986521,-0.1725966,-0.0222352,0.0300122
681383.125,-0.0065934,0.0342729,0.2986439,-0.1724886,-0.0222235,0.0295975
681435.625,-0.0065826,0.034277,0.2986339,-0.17215,-0.0219826,0.0295128
681488.125,-0.0065826,0.034277,0.2986339,-0.1728105,-0.022223,0.0298481
681540.5625,-0.0065703,0.0342934,0.2986353,-0.1726048,-0.0220377,0.0298485
681593.0625,-0.0065812,0.034281,0.2986409,-0.1726526,-0.0223552,0.0298304
681645.625,-0.0065898,0.0342801,0.2986493,-0.1723741,-0.0221892,0.0298472
681698.125,-0.0065723,0.0342874,0.2986593,-0.1727445,-0.0223355,0.0300927
681750.625,-0.006585,0.0342614,0.2986746,-0.1724323,-0.0220847,0.0302021
681803.125,-0.0065754,0.0342728,0.2986587,-0.1727871,-0.0221987,0.0301331
681855.5625,-0.0065778,0.0343329,0.2986172,-0.1725632,-0.0219783,0.0302376
681908.0625,-0.0065541,0.0345402,0.2987032,-0.172984,-0.0219841,0.0298829
681960.625,-0.006565,0.0346644,0.2986803,-0.1729935,-0.0218502,0.0299025
682013.125,-0.0065663,0.0347693,0.298659,-0.1727939,-0.0216498,0.0299202
682065.625,-0.006556,0.0346856,0.2987188,-0.1725437,-0.0213439,0.0299595
682118.125,-0.0065166,0.0348343,0.2988318,-0.1734774,-0.0209779,0.0306558
682170.5625,-0.0064805,0.0349722,0.2988476,-0.1705109,-0.0212465,0.0293928
682223.0625,-0.0064862,0.0350582,0.2988574,-0.1698418,-0.0210883,0.0293945
682275.5625,-0.0065661,0.0350396,0.2990154,-0.1727914,-0.0214822,0.0303247
682328.125,-0.0065955,0.0350685,0.2990864,-0.17267,-0.0212267,0.03056
682380.625,-0.0065266,0.0352388,0.2992266,-0.1725297,-0.0209028,0.0307815
682433.125,-0.0064226,0.0352827,0.2993251,-0.1724913,-0.0174587,0.0227654
682485.625,-0.006092,0.0352409,0.2994562,-0.1720823,-0.0164042,0.0212593
682538.0625,-0.0054405,0.035463,0.299966,-0.1696192,-0.0197919,0.0316873
682590.5625,-0.0046235,0.0370951,0.3010364,-0.1730009,-0.021632,0.0373083
682643.125,-0.0043343,0.0377936,0.3015269,-0.1722734,-0.0196145,0.0402389
682695.625,-0.0037589,0.0412701,0.3038932,-0.1689367,-0.0144894,0.0333729
682748.125,-0.0035961,0.0444217,0.3064105,-0.1681409,-0.0107754,0.0356892
682800.625,-0.0032256,0.0497918,0.3122371,-0.1662366,-0.0041296,0.0525395
682853.0625,-0.0034506,0.0548372,0.3180416,-0.1652521,0.0019564,0.0598331
682905.5625,-0.0043508,0.0617315,0.3258059,-0.1661086,0.0136933,0.0657684
682958.125,-0.0051903,0.0652027,0.3307435,-0.1657887,0.0215325,0.074068
683010.625,-0.0057965,0.066986,0.3346497,-0.165683,0.0289437,0.0857253
683063.125,-0.0085405,0.0703227,0.3522995,-0.1701746,0.0246809,0.087735
683115.625,-0.0112578,0.0711569,0.3674478,-0.1678549,0.0182791,0.1002275
683168.0625,-0.0154203,0.0694265,0.3862609,-0.1712391,0.0156136,0.1156385
683220.5625,-0.0209448,0.0633571,0.4076118,-0.1743593,0.0111754,0.1271673
683273.125,-0.0284142,0.0534789,0.4336738,-0.1948869,-0.0074764,0.1322953
683325.625,-0.0356845,0.042971,0.4565863,-0.2044225,-0.0203404,0.1454083
683378.125,-0.0376713,0.0395792,0.4629459,-0.2163381,-0.0263167,0.1720104
683430.625,-0.0388426,0.0377784,0.4662032,-0.2268365,-0.0405207,0.1846753
683483.0625,-0.0455019,0.0261832,0.4854344,-0.2420422,-0.0559429,0.2307343
683535.5625,-0.0608448,-0.0005995,0.5254076,-0.2531033,-0.0698418,0.2466379
683588.0625,-0.0706426,-0.0160651,0.549427,-0.2635709,-0.0797397,0.3052071
683640.625,-0.0799633,-0.0303059,0.572941,-0.2765841,-0.0943369,0.3305446
683693.125,-0.0881652,-0.0434063,0.5954996,-0.2803896,-0.0935586,0.3819567
683745.625,-0.0970878,-0.0575075,0.6203316,-0.2890012,-0.1023403,0.4047135
683798.125,-0.1034839,-0.0678921,0.6386918,-0.2941512,-0.1048508,0.4267443
683850.5625,-0.1075117,-0.0741613,0.6509758,-0.3050223,-0.1159372,0.4517703
683903.0625,-0.1135237,-0.0828289,0.6725394,-0.3115347,-0.1214132,0.4741088
683955.625,-0.1169673,-0.0876405,0.6877058,-0.3190949,-0.1267403,0.4877653
684008.125,-0.1191148,-0.091274,0.6991153,-0.3285595,-0.1305496,0.5021304
684060.625,-0.1232983,-0.0980998,0.719326,-0.3342488,-0.1336599,0.521329
684113.125,-0.1268788,-0.1030871,0.733345,-0.3396136,-0.1358059,0.5376354
684165.5625,-0.1291529,-0.1055212,0.7413734,-0.3453012,-0.1367182,0.5534119
684218.0625,-0.1304657,-0.1064583,0.7456417,-0.3459209,-0.1372457,0.5708299
684270.625,-0.1311926,-0.1069848,0.7481887,-0.3492246,-0.1357549,0.5804423
684323.125,-0.13489,-0.1072775,0.759863,-0.3449351,-0.1379272,0.5904903
684375.625,-0.1371795,-0.1058484,0.7650608,-0.3431227,-0.135456,0.5798191
684428.125,-0.1418479,-0.1006879,0.7724096,-0.3395457,-0.1333793,0.5747849
684480.5625,-0.1451702,-0.0956894,0.7769228,-0.3413894,-0.1285201,0.5803942
684533.0625,-0.1477916,-0.0905669,0.7802995,-0.3392736,-0.1259523,0.5740839
684585.625,-0.1487157,-0.0882252,0.7812366,-0.340492,-0.1188484,0.5788182
684638.125,-0.1501086,-0.084767,0.7820319,-0.3413969,-0.1125497,0.5816904
684690.625,-0.1531195,-0.077216,0.782245,-0.3394503,-0.1113203,0.5690776
684743.125,-0.1563906,-0.0682052,0.7799984,-0.3396629,-0.1049837,0.5693114
684795.5625,-0.1573964,-0.063268,0.7770673,-0.345665,-0.1001073,0.5570012
684848.0625,-0.157114,-0.0588545,0.7726842,-0.3449288,-0.0959649,0.5550968
684900.5625,-0.1563485,-0.0561477,0.7688792,-0.3462098,-0.0961862,0.5579178
684953.125,-0.1556471,-0.0548156,0.766143,-0.3443618,-0.0923432,0.5548488
685005.625,-0.1541318,-0.0537188,0.7609817,-0.3528052,-0.0954857,0.55011
685058.125,-0.151908,-0.0540935,0.7546894,-0.351627,-0.0948083,0.547069
685110.625,-0.1495606,-0.0554386,0.7490243,-0.350244,-0.0949019,0.5441169
685163.0625,-0.1473761,-0.0573095,0.7441548,-0.348332,-0.1020166,0.5324251
685215.5625,-0.1450198,-0.059678,0.7392803,-0.3465916,-0.1039619,0.5290886
685268.125,-0.1430694,-0.0621166,0.7354089,-0.3447481,-0.1063417,0.5259162
685320.625,-0.1404492,-0.0658303,0.7304103,-0.3287485,-0.1165663,0.5201708
685373.125,-0.1400325,-0.066417,0.7297446,-0.3264568,-0.119062,0.518344
685425.625,-0.1378625,-0.0696699,0.7257581,-0.322919,-0.1227309,0.5161373
685478.0625,-0.1350024,-0.0745425,0.721043,-0.3022198,-0.1181701,0.5142826
685530.5625,-0.1329209,-0.078247,0.7182988,-0.2967933,-0.1201814,0.5135964
685583.125,-0.1310249,-0.0819124,0.7165293,-0.2949121,-0.1231422,0.5029049
685635.625,-0.1295658,-0.0843824,0.7158172,-0.2901362,-0.1237132,0.503163
685688.125,-0.1290146,-0.0853444,0.7158158,-0.2889987,-0.1258802,0.49795
685740.625,-0.1274184,-0.087616,0.7161641,-0.2849724,-0.1258661,0.4989726
685793.0625,-0.1262908,-0.0888833,0.716746,-0.2886805,-0.1276449,0.4919524
685845.5625,-0.1257076,-0.0893246,0.7172413,-0.3014792,-0.1295296,0.4881079
685898.125,-0.1257076,-0.0893246,0.7172413,-0.2987485,-0.1280756,0.4898805
685950.625,-0.1246453,-0.0898254,0.7185389,-0.3090625,-0.1299724,0.4861815
686003.125,-0.1225356,-0.0899506,0.7229254,-0.3128782,-0.1316854,0.4911314
686055.625,-0.1218478,-0.0892123,0.7251596,-0.3123308,-0.1302269,0.4927428
686108.0625,-0.1212752,-0.0880906,0.7271972,-0.3102583,-0.1323052,0.4932756
686160.5625,-0.1211066,-0.0873266,0.7282805,-0.309812,-0.1309227,0.4945576
686213.0625,-0.1211066,-0.0873266,0.7282805,-0.3127658,-0.1323529,0.4959232
686265.625,-0.120954,-0.0864128,0.7295823,-0.3130245,-0.1305396,0.4975322
686318.125,-0.1215186,-0.083129,0.7326783,-0.3136392,-0.1322818,0.4982457
686370.625,-0.121893,-0.0823203,0.733171,-0.3144201,-0.1305815,0.4995777
686423.125,-0.1221914,-0.0815224,0.7336714,-0.3155474,-0.1288868,0.5010697
686475.5625,-0.1235041,-0.0793375,0.7351344,-0.3170416,-0.1308406,0.5030414
686528.0625,-0.1251366,-0.0776769,0.7367075,-0.3182153,-0.1302917,0.504517
686580.625,-0.1265947,-0.0770247,0.7373587,-0.3217088,-0.1309432,0.507718
686633.125,-0.1270603,-0.0768031,0.7374693,-0.3214732,-0.1300407,0.5094188
686685.625,-0.1275542,-0.0766311,0.7375445,-0.3229687,-0.1299272,0.5100439
686738.125,-0.1299913,-0.0756904,0.737442,-0.3251275,-0.1302544,0.5106652
686790.5625,-0.1319005,-0.0756994,0.7368727,-0.3283551,-0.1303136,0.5093638
686843.0625,-0.1339475,-0.0767222,0.7356632,-0.3278824,-0.129101,0.5095538
686895.625,-0.1355343,-0.0776512,0.7344377,-0.3275876,-0.1279903,0.5086635
686948.125,-0.137094,-0.0788855,0.7326046,-0.329207,-0.1293216,0.5079405
687000.625,-0.1383138,-0.0804679,0.7306801,-0.3303053,-0.1288012,0.503746
687053.125,-0.1392993,-0.082373,0.7286512,-0.3315395,-0.1305158,0.5023293
687105.5625,-0.1400383,-0.0840232,0.7266606,-0.3297852,-0.1312133,0.5042704
687158.0625,-0.1397415,-0.0846741,0.7250527,-0.3301481,-0.1323196,0.5035605
687210.5625,-0.1377157,-0.0844934,0.7235144,-0.3313283,-0.1318826,0.498733
687263.0625,-0.1343962,-0.0840909,0.7221364,-0.32954,-0.1316841,0.4977643
687315.625,-0.1312017,-0.0837656,0.7210188,-0.3263281,-0.1312996,0.4966902
687368.125,-0.1298224,-0.0835662,0.720668,-0.3214458,-0.1316244,0.4892408
687420.5625,-0.1276679,-0.0830165,0.7200198,-0.3152849,-0.1291028,0.4878245
687473.0625,-0.117758,-0.078355,0.7179566,-0.3121338,-0.1269387,0.4937834
687525.5625,-0.1143217,-0.0764061,0.717385,-0.3040973,-0.1223089,0.4932488
687578.125,-0.1036801,-0.0699608,0.7160286,-0.2963152,-0.1162462,0.4961378
687630.625,-0.0977348,-0.0663935,0.7155553,-0.2866932,-0.1099758,0.4967392
687683.125,-0.0836163,-0.0572394,0.7149273,-0.2727759,-0.1029205,0.4924453
687735.625,-0.0788507,-0.053806,0.7148805,-0.263481,-0.0956029,0.4930335
687788.0625,-0.07568,-0.0513616,0.7147471,-0.2433262,-0.0866557,0.4905496
687840.5625,-0.0725496,-0.0488433,0.7147292,-0.2348951,-0.0792886,0.4911844
687893.0625,-0.0709112,-0.0475732,0.7146925,-0.2216819,-0.0708305,0.4863257
687945.625,-0.0614733,-0.0395716,0.7147398,-0.2101332,-0.0623466,0.4791531
687998.125,-0.0398814,-0.0181978,0.7157665,-0.2028007,-0.0540242,0.4789179
688050.625,-0.028089,-0.003757,0.7168489,-0.1931583,-0.0484848,0.4789571
688103.0625,-0.0180169,0.0130441,0.7184508,-0.1870297,-0.0396383,0.4788733
688155.5625,-0.0163544,0.0168278,0.7189431,-0.181449,-0.0339242,0.4810812
688208.0625,-0.0118293,0.0290402,0.7201321,-0.17823,-0.02805,0.4809014
688260.5625,-0.0099012,0.0366904,0.7204797,-0.1779425,-0.0245642,0.4831582
688313.125,-0.0091508,0.0414974,0.7204365,-0.1760225,-0.0196551,0.4824726
688365.625,-0.0089572,0.0451778,0.7199805,-0.1750935,-0.016989,0.4816552
688418.0625,-0.0089572,0.0451778,0.7199805,-0.1755874,-0.0138596,0.4820336
688470.5625,-0.0091994,0.0477588,0.7191853,-0.1754886,-0.0129553,0.4805631
688523.0625,-0.0105482,0.0498879,0.7171567,-0.1780101,-0.0139218,0.4797031
688575.5625,-0.0111848,0.0490344,0.7157477,-0.1809206,-0.0149034,0.4817161
688628.125,-0.0115045,0.0466765,0.7141442,-0.1812738,-0.0175929,0.4805728
688680.625,-0.0112759,0.044182,0.712987,-0.1849407,-0.0213816,0.4828156
688733.0625,-0.0111709,0.0432464,0.7126348,-0.1848698,-0.024577,0.4822011
688785.5625,-0.0105013,0.0396901,0.7115269,-0.1874489,-0.0265845,0.4836872
688838.0625,-0.008747,0.0331515,0.7099584,-0.1868815,-0.0321489,0.4832878
688890.5625,-0.0067342,0.0274307,0.7091272,-0.1869883,-0.035064,0.4802982
688943.125,-0.0048998,0.0232186,0.7087343,-0.183823,-0.0365075,0.484261
688995.625,-0.0018768,0.0173735,0.7086396,-0.1818804,-0.0426427,0.4850389
689048.125,-0.0008482,0.0156627,0.7086342,-0.1783414,-0.0463756,0.484924
689100.5625,0.0018481,0.0112985,0.7086867,-0.176092,-0.0510488,0.4853801
689153.0625,0.0043617,0.0077441,0.708683,-0.1721421,-0.0542783,0.4838407
689205.5625,0.0104426,-0.000308,0.7086167,-0.1683317,-0.0599542,0.4842587
689258.0625,0.0188613,-0.009074,0.7086475,-0.161776,-0.0659134,0.4801042
689310.625,0.0204755,-0.0105996,0.7087504,-0.158034,-0.0701044,0.4803675
689363.125,0.0298433,-0.0189815,0.7096503,-0.153029,-0.0763888,0.480494
689415.5625,0.037205,-0.0248997,0.7104473,-0.1491949,-0.0802663,0.4808779
689468.0625,0.0381646,-0.0256326,0.7105243,-0.147081,-0.0845105,0.4862716
689520.5625,0.0470346,-0.0317669,0.7113407,-0.1421781,-0.0893858,0.4874567
689573.0625,0.0548489,-0.0372239,0.7121007,-0.1338658,-0.0945429,0.4857809
689625.625,0.0606354,-0.0415775,0.7127311,-0.1295925,-0.0989524,0.4864714
689678.125,0.0673948,-0.0467387,0.7133093,-0.1171142,-0.1078831,0.4816251
689730.5625,0.0742604,-0.0519625,0.7137376,-0.1114549,-0.1140317,0.481638
689783.0625,0.0772373,-0.0543051,0.7138144,-0.1031427,-0.1185281,0.4787707
689835.5625,0.0848784,-0.0610357,0.7142407,-0.0924447,-0.1258935,0.4788458
689888.0625,0.0912235,-0.0673495,0.7143115,-0.0867007,-0.1334208,0.4783235
689940.625,0.098233,-0.075562,0.7141663,-0.0794448,-0.1401504,0.4811146
689993.125,0.1044877,-0.0834013,0.713953,-0.0747088,-0.1477136,0.4807226
690045.5625,0.1099506,-0.0903601,0.7135358,-0.0704387,-0.1547908,0.4802454
690098.0625,0.1137092,-0.095099,0.7131833,-0.0633717,-0.1635766,0.4801648
690150.5625,0.1195248,-0.1027281,0.7125145,-0.0540979,-0.1730625,0.479726
690203.0625,0.1256143,-0.1111786,0.7117719,-0.0485213,-0.182384,0.4788655
690255.625,0.1318472,-0.1201166,0.7111111,-0.0432154,-0.1919819,0.4795309
690308.125,0.1406969,-0.132279,0.7102625,-0.0391809,-0.2018907,0.4805349
690360.625,0.1465734,-0.1399409,0.7096554,-0.0333379,-0.2117233,0.4800371
690413.0625,0.1514955,-0.1462483,0.7092301,-0.0281007,-0.2227672,0.478673
690465.5625,0.1634063,-0.1612821,0.708397,-0.0201016,-0.2358728,0.4781768
690518.0625,0.173485,-0.1735331,0.7079945,-0.0162396,-0.2437359,0.4810644
690570.5625,0.1779458,-0.1787827,0.7079786,-0.0081674,-0.2562617,0.4812453
690623.125,0.1904977,-0.1926961,0.7077436,0.0027209,-0.2691894,0.4801913
690675.625,0.201847,-0.2050451,0.7075292,0.0099573,-0.2795414,0.4801257
690728.0625,0.201847,-0.2050451,0.7075292,0.019742,-0.2926981,0.4800628
690780.5625,0.2035863,-0.2068974,0.7074347,0.0292679,-0.3059871,0.4799464
690833.0625,0.2103597,-0.2143484,0.707324,0.0411869,-0.3186679,0.481126
690885.625,0.2379411,-0.2425837,0.7066438,0.0510189,-0.3312364,0.4810919
690938.125,0.2603876,-0.2643291,0.7061455,0.0621923,-0.3454573,0.4811286
690990.625,0.2733755,-0.2766181,0.7059199,0.0849387,-0.3586863,0.4810841
691043.0625,0.2885062,-0.2906764,0.7060941,0.0950293,-0.3705918,0.4814115
691095.5625,0.299509,-0.3007546,0.706422,0.1084903,-0.3858109,0.4831169
691148.0625,0.308596,-0.3090696,0.7067287,0.1274854,-0.4031137,0.481773
691200.625,0.3320847,-0.3306065,0.7074589,0.1383993,-0.4162609,0.4824059
691253.125,0.351252,-0.348005,0.707727,0.1528452,-0.4311439,0.4880739
691305.625,0.3680746,-0.362743,0.7075073,0.1740554,-0.4428794,0.4870957
691358.0625,0.3848069,-0.3771334,0.7069069,0.185027,-0.4549559,0.4871516
691410.5625,0.3967105,-0.3874686,0.7064474,0.1999562,-0.4715821,0.4870735
691463.0625,0.413455,-0.4018391,0.7057152,0.216584,-0.4819575,0.4830905
691515.5625,0.4159069,-0.4038903,0.7055995,0.228918,-0.4951245,0.4827086
691568.125,0.4300876,-0.4158676,0.7051173,0.2486328,-0.5049426,0.4857105
691620.625,0.4462942,-0.4292039,0.7047009,0.2644676,-0.5156737,0.4836704
691673.125,0.4647506,-0.4440605,0.7044975,0.2777088,-0.5256377,0.4822136
691725.5625,0.4812066,-0.4569147,0.7044811,0.2904167,-0.537086,0.4821831
691778.0625,0.4955202,-0.4676633,0.704475,0.3040139,-0.5490334,0.482159
691830.5625,0.5028247,-0.4729833,0.7044079,0.3204523,-0.5585338,0.4825486
691883.0625,0.5193422,-0.4848441,0.7043447,0.332174,-0.5677901,0.4823518
691935.625,0.528896,-0.4914693,0.704206,0.3462039,-0.5785578,0.482078
691988.125,0.5534469,-0.5079364,0.7038822,0.3581615,-0.584778,0.4780494
692040.5625,0.5711492,-0.5192952,0.7038859,0.3730699,-0.5934548,0.481569
692093.0625,0.5891243,-0.5302392,0.7039536,0.3888375,-0.6041856,0.4814011
692145.5625,0.6095611,-0.542236,0.7036319,0.3992772,-0.613881,0.4856168
692198.125,0.6225299,-0.549517,0.7031994,0.4107099,-0.6212528,0.4852687
692250.625,0.6355637,-0.5567373,0.7026126,0.42764,-0.631532,0.4862549
692303.125,0.6538975,-0.5666389,0.7014722,0.442986,-0.6409439,0.4852685
692355.5625,0.6722955,-0.576043,0.7000556,0.4654481,-0.6479834,0.4882442
692408.0625,0.6852013,-0.5824404,0.6989186,0.4780778,-0.6548247,0.4872935
